Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
08/15/2021,48201,33,Harris County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,22085,33,Sabine Parish,LA,25,5977,5977,29.4,5928,32.3,2887,57,96.1,7340,30.7,7339,36.1,7224,39.3,3173,62.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,45063,33,Lexington County,SC,40.1,119935,119728,47.1,114106,49.6,36846,76,93.7,141270,47.3,140909,55.4,132630,57.7,40617,83.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,54021,33,Gilmer County,WV,38.1,2979,2978,42.1,2908,43.4,742,53.5,57.8,3422,43.7,3421,48.3,3320,49.5,832,60,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,47027,33,Clay County,TN,22.4,1704,1704,25.7,1675,27.5,879,45.7,97.8,1927,25.3,1926,29,1883,30.9,920,47.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,21239,33,Woodford County,KY,60.8,16264,16262,70.8,15303,73.2,4624,89.3,93.4,18856,70.5,18850,82.1,17491,83.7,4978,96.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,1077,33,Lauderdale County,AL,34.5,31957,31957,39.4,31353,42,12706,66.8,91.9,41594,44.9,41593,51.3,40243,53.9,15071,79.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,47031,33,Coffee County,TN,32.9,18591,18590,39,18190,42.4,7541,76.7,97.8,22108,39.1,22098,46.4,21436,49.9,8351,84.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,51169,33,Scott County,VA,33.9,7316,7314,38.2,7158,40.4,2991,55.7,51.3,8497,39.4,8491,44.4,8256,46.6,3309,61.6,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,18073,33,Jasper County,IN,38,12743,12743,44.4,12272,47.5,4899,80.5,98.6,13850,41.3,13850,48.2,13253,51.3,5114,84.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,36075,33,Oswego County,NY,48.9,57293,57291,56.6,54380,58.7,15888,80.7,97.5,61053,52.1,61048,60.3,57660,62.2,16636,84.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,51131,33,Northampton County,VA,48.1,5632,5625,55.2,5409,57.5,2229,70.4,51.3,6228,53.2,6217,61,5914,62.9,2342,74,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,32015,33,Lander County,NV,28.8,1595,1595,35.2,1570,38.4,473,53.4,94.9,1775,32.1,1775,39.1,1729,42.3,513,58,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,46063,33,Harding County,SD,13.2,171,171,15.7,171,17.3,94,39.8,83.7,181,13.9,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,22075,33,Plaquemines Parish,LA,43,9978,9977,51.8,9562,55.5,2558,78.7,96.1,12137,52.3,12134,63,11305,65.6,2760,84.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,46053,33,Gregory County,SD,34.3,1437,1437,40.7,1394,43.7,699,64.8,83.7,,0,,0,,0,,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,29111,33,Lewis County,MO,27.7,2708,2708,32.3,2659,34.9,1228,66.9,90.9,3323,34,3323,39.6,3259,42.8,1406,76.6,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,48329,33,Midland County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,20013,33,Brown County,KS,47,4494,4494,56.7,4223,59.1,1673,84.4,93.5,4990,52.2,4990,62.9,4642,65,1756,88.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,55055,33,Jefferson County,WI,46.4,39314,39314,53.3,37353,55.6,12116,80.9,97,42586,50.2,42583,57.7,40087,59.7,12535,83.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,41039,33,Lane County,OR,56.7,216817,216330,64.3,205687,65.8,65003,85.3,97.7,237313,62.1,236634,70.3,224151,71.7,69083,90.7,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,51073,33,Gloucester County,VA,45.5,17003,16982,52.2,16329,54.6,5835,79.6,51.3,19269,51.6,19230,59.2,18374,61.4,6199,84.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,20145,33,Pawnee County,KS,42.7,2741,2741,47.5,2686,50.1,1042,75.5,93.5,3034,47.3,3034,52.6,2949,55,1088,78.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,55047,33,Green Lake County,WI,44,8318,8317,51.1,8105,54.9,3588,83.2,97,8933,47.2,8932,54.9,8621,58.4,3690,85.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,44005,33,Newport County,RI,65.2,53543,53540,73,50571,73.9,15018,80.4,95,55942,68.2,,0,,0,,0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,39133,33,Portage County,OH,46.8,76031,76030,52.9,72619,54.8,22976,83.1,97.6,78907,48.6,78906,54.9,74942,56.6,23475,84.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,33003,33,Carroll County,NH,60.6,29660,29656,67.1,28405,68.6,11426,80.7,94,33600,68.7,33587,76,32062,77.4,12626,89.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,37059,33,Davie County,NC,42.9,18371,18358,49.3,17506,51.6,6874,74.1,96.3,21453,50.1,21433,57.5,20308,59.9,7492,80.7,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,51093,33,Isle of Wight County,VA,14.7,5449,5437,16.9,5075,17.3,1628,22.1,51.3,6481,17.5,6456,20.1,6022,20.5,1826,24.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,20177,33,Shawnee County,KS,48,84912,84912,56.6,80571,59.4,27722,83.2,93.5,96336,54.5,96333,64.2,90055,66.3,29159,87.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,21091,33,Hancock County,KY,46.5,4058,4058,55.3,3916,59.7,1359,88.2,93.4,4592,52.6,4592,62.6,4356,66.4,1454,94.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,20073,33,Greenwood County,KS,40.4,2417,2417,46.9,2368,50.6,1154,76.1,93.5,2621,43.8,2621,50.8,2547,54.4,1203,79.3,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48135,33,Ector County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,26013,33,Baraga County,MI,48.5,3982,3981,54.2,3909,57.4,1437,77,93.8,4216,51.4,4215,57.4,4147,60.9,1480,79.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,37047,33,Columbus County,NC,31,17189,17183,35.6,16755,38.1,6669,58.4,96.3,21281,38.3,21271,44.1,20528,46.6,7507,65.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,18003,33,Allen County,IN,43.6,165188,165181,52.4,156666,55.5,47142,83.3,98.6,178522,47.1,178508,56.7,167578,59.4,48514,85.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,32017,33,Lincoln County,NV,29.6,1534,1534,33.8,1491,35.8,695,53,94.9,1704,32.9,1704,37.5,1635,39.3,727,55.5,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,41049,33,Morrow County,OR,40.1,4657,4656,48.8,4439,52.7,1338,68.8,97.7,5250,45.2,5246,55,4962,58.9,1419,73,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
08/15/2021,26127,33,Oceana County,MI,43.5,11525,11525,50.8,11082,53.9,4124,73,93.8,11737,44.3,11737,51.7,11522,56.1,4261,75.5,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,13211,33,Morgan County,GA,17.3,3326,3326,20.1,3220,21.6,1478,37.5,54.5,3630,18.8,3630,21.9,3448,23.1,1553,39.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,54049,33,Marion County,WV,8.7,4902,4901,10.1,4458,9.9,1685,15.2,57.8,7968,14.2,7960,16.4,7258,16.2,2337,21.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,13091,33,Dodge County,GA,5.4,1120,1120,6.2,1050,6.3,218,5.7,54.5,1555,7.5,1555,8.6,1387,8.3,264,6.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,46059,33,Hand County,SD,33.1,1057,1057,38.7,1020,40.8,464,56.5,83.7,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,28139,33,Tippah County,MS,29.1,6398,6397,34.4,6299,37.7,2703,72.6,98.3,7847,35.6,7846,42.2,7641,45.7,2929,78.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
08/15/2021,56045,33,Weston County,WY,27,1867,1867,31.1,1859,33.7,923,62.4,96.4,2095,30.2,2094,34.9,2075,37.6,989,66.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,45037,33,Edgefield County,SC,43.8,11940,11933,49,11587,51.7,3948,74.5,93.7,13896,51,13884,57,13365,59.6,4338,81.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,37139,33,Pasquotank County,NC,34.1,13577,13573,39.9,13283,42.8,4991,73,96.3,17877,44.9,17864,52.5,17335,55.8,6211,90.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,47117,33,Marshall County,TN,30.3,10431,10431,35.7,10206,38.6,3901,69.4,97.8,12751,37.1,12744,43.6,12367,46.8,4497,80,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,42091,33,Montgomery County,PA,55.8,463500,463348,64.7,427207,65.5,109640,72.6,93.8,687563,82.7,687282,96,633960,97.2,183127,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48161,33,Freestone County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,49013,33,Duchesne County,UT,30.7,6115,6109,39.5,5834,44,1876,75.6,97.1,7545,37.8,7507,48.5,7028,52.9,2165,87.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,53011,33,Clark County,WA,52.7,257311,257307,62.1,240528,64.4,67760,86.9,96.2,288019,59,288007,69.6,267418,71.6,71581,91.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,16033,33,Clark County,ID,28.9,244,,,244,37,69,42.1,97.7,279,33,,,278,42.2,74,45.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
08/15/2021,48289,33,Leon County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,54089,33,Summers County,WV,15.4,1930,1928,17,1747,16.6,750,22.8,57.8,2392,19,2390,21.1,2154,20.4,874,26.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,21179,33,Nelson County,KY,45.2,20886,20885,53.4,19979,56.5,6365,85.3,93.4,24347,52.7,24344,62.3,22997,65,7016,94,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,18087,33,LaGrange County,IN,19,7529,7529,24.1,7367,27.5,3249,59.2,98.6,8036,20.3,8036,25.8,7825,29.2,3363,61.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,29101,33,Johnson County,MO,29.5,15953,15953,34.6,15333,36.2,4316,61.9,90.9,19193,35.5,19192,41.7,18271,43.1,4653,66.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,47059,33,Greene County,TN,36.3,25050,25050,41.2,24331,43.6,10630,69.7,97.8,28462,41.2,28461,46.8,27358,49.1,11384,74.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,27151,33,Swift County,MN,46.3,4293,4290,54.7,4115,57.9,1716,82.5,94.5,4761,51.4,4757,60.7,4521,63.6,1807,86.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,39029,33,Columbiana County,OH,39.5,40255,40254,45.5,39194,48.2,16171,75,97.6,41996,41.2,41993,47.4,40701,50.1,16634,77.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,2158,33,Kusilvak Census Area,AK,54.4,4521,4494,0,3856,79.1,455,89.9,96.9,4876,58.6,4831,0,4094,84,466,92.1,High,High VC/High SVI,,High VC/High SVI,High VC/High SVI
08/15/2021,47169,33,Trousdale County,TN,27.2,3067,3067,31,3014,32.5,1056,72.2,97.8,3572,31.7,3571,36,3483,37.6,1149,78.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,17013,33,Calhoun County,IL,43,2036,2034,49.3,2000,52.9,831,72.7,97.7,2273,48,2267,54.9,2200,58.2,894,78.2,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,UNK,33,Unknown County,MA,0,471995,471408,0,456131,0,132293,0,89.4,624573,0,623636,0,602454,0,167088,0,,,,,
08/15/2021,21133,33,Letcher County,KY,39.8,8575,8575,46.4,8322,49.3,2890,67.4,93.4,9666,44.8,9666,52.3,9234,54.7,3030,70.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,35057,33,Torrance County,NM,34.5,5333,5333,39.5,5055,41,1838,55.4,83.1,5443,35.2,,0,,0,,0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,36003,33,Allegany County,NY,34.7,15986,15984,39.8,15108,41,5550,61.3,97.5,17082,37.1,17080,42.6,16082,43.7,5790,63.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,72037,33,Ceiba Municipio,PR,51.9,5658,5656,58.2,5314,59.4,1655,89.3,96,6452,59.2,6449,66.3,6005,67.1,1859,99.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,31093,33,Howard County,NE,34.5,2224,2224,40.9,2171,44.4,969,69.5,88.8,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,26089,33,Leelanau County,MI,70.9,15435,15434,78.9,14685,80.4,5883,84.6,93.8,16141,74.2,16139,82.5,15642,85.6,6240,89.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,28157,33,Wilkinson County,MS,46.1,3979,3978,53.2,3859,56.5,1338,87.1,98.3,4864,56.4,4860,65,4564,66.8,1456,94.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,26041,33,Delta County,MI,52,18607,18606,59.5,18149,63,8207,92.3,93.8,19402,54.2,19401,62,19081,66.2,8526,95.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,53019,33,Ferry County,WA,45.3,3453,3453,50.8,3327,52.2,1443,67,96.2,3838,50.3,3838,56.4,3678,57.7,1525,70.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
08/15/2021,42081,33,Lycoming County,PA,42.8,48528,48527,49.4,47187,52.3,18926,84.3,93.8,54836,48.4,54834,55.8,52878,58.6,19991,89,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,2282,33,Yakutat City and Borough,AK,65.8,381,381,75.1,364,76.3,93,76.2,96.9,400,69.1,400,78.9,378,79.2,95,77.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,23007,33,Franklin County,ME,52.4,15814,15814,59,15138,60.9,5801,84.6,96.3,16719,55.4,16719,62.4,15914,64,5925,86.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,20017,33,Chase County,KS,36.1,957,957,41.5,932,43.8,401,58.4,93.5,1033,39,1033,44.8,999,47,414,60.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,31031,33,Cherry County,NE,27.2,1545,1545,32.3,1507,34.6,746,59.2,88.8,1645,28.9,1644,34.4,1595,36.6,752,59.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,48109,33,Culberson County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,49031,33,Piute County,UT,29.1,431,431,33.1,427,38,238,57.2,97.1,521,35.2,521,40,514,45.8,275,66.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,36057,33,Montgomery County,NY,54.1,26628,26628,63.7,25406,67,8825,94.8,97.5,28532,58,28529,68.3,27102,71.4,9236,99.2,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,46093,33,Meade County,SD,37.6,10657,10657,44,10259,46.6,2876,63.5,83.7,11052,39,,0,,0,,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,12093,33,Okeechobee County,FL,34.7,14623,14623,40.4,14265,43,6963,82.1,98.6,17390,41.2,17390,48,16815,50.6,7635,90,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,40069,33,Johnston County,OK,30.7,3408,3408,36.4,3334,39.6,1327,60.6,93.6,4191,37.8,4191,44.8,4074,48.3,1524,69.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,20075,33,Hamilton County,KS,29.4,746,745,36.5,737,40.7,198,53.8,93.5,846,33.3,845,41.4,820,45.3,210,57.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,38099,33,Walsh County,ND,44.2,4702,4699,52.3,4556,55.6,1707,74.5,95.1,5422,51,5416,60.3,5195,63.4,1888,82.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,35013,33,Dona Ana County,NM,48.7,106277,106270,57.9,98912,59.8,26366,74.5,83.1,114325,52.4,,0,,0,,0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,13195,33,Madison County,GA,16.3,4885,4885,19.2,4659,20.2,1744,33.6,54.5,5308,17.8,5306,20.9,4985,21.6,1773,34.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,51049,33,Cumberland County,VA,5.8,573,573,6.6,552,6.9,235,10.3,51.3,682,6.9,682,7.8,657,8.2,274,12,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
08/15/2021,13053,33,Chattahoochee County,GA,99.9,28134,28133,99.9,27161,99.9,1791,99.9,54.5,33243,99.9,33240,99.9,31786,99.9,2071,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,53075,33,Whitman County,WA,38.6,19347,19347,42.9,18435,43.3,4204,78.3,96.2,22358,44.6,22357,49.6,21207,49.8,4564,85,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,28137,33,Tate County,MS,29.6,8383,8383,34.6,8137,37.1,3157,64.9,98.3,10151,35.8,10148,41.8,9695,44.3,3470,71.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,48319,33,Mason County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,49047,33,Uintah County,UT,29.6,10561,10556,37.7,9802,40.9,2762,68.7,97.1,13436,37.6,13390,47.8,12123,50.6,3187,79.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,39017,33,Butler County,OH,44.9,172008,172008,52.9,162779,55.4,46313,79.9,97.6,181895,47.5,181889,55.9,170659,58,47767,82.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,26029,33,Charlevoix County,MI,55.6,14543,14543,62.7,13849,65,5359,81.6,93.8,,0,,0,,0,,0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,38009,33,Bottineau County,ND,40.5,2544,2540,47,2476,50.1,1197,77.7,95.1,2800,44.6,2793,51.6,2681,54.3,1266,82.2,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,51185,33,Tazewell County,VA,25.4,10291,10283,28.9,9935,30.3,3894,41.6,51.3,12126,29.9,12112,34,11600,35.4,4424,47.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,1117,33,Shelby County,AL,25,54331,54330,29.3,51942,31.1,15586,44.9,91.9,73217,33.6,73199,39.4,68708,41.1,18523,53.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,53061,33,Snohomish County,WA,58.8,482979,482961,69.2,451888,70.8,99305,86.5,96.2,536987,65.3,536911,76.9,498626,78.2,105137,91.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,13285,33,Troup County,GA,14.5,10129,10128,17.2,9766,18.4,4077,38.3,54.5,10781,15.4,,0,,0,,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,19061,33,Dubuque County,IA,54.5,53058,53058,64.2,50595,67.3,16705,93.7,97.5,56332,57.9,56331,68.2,53307,70.9,17181,96.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
